PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Heinig, Abbie; Pant, Santosh; Dunning, Jeffery L.; Bass, Aaron; Coburn, Zachary; Prather, Jonathan F.								Male mate preferences in mutual mate choice: finches modulate their songs across and within male-female interactions								ANIMAL BEHAVIOUR				97				1	12		10.1016/j.anbehav.2014.08.016			NOV 2014	2014										12							WOS:000344625500003		
J	Jin, Nanxiang; Landgraf, Tim; Klein, Simon; Menzel, Randolf								Walking bumblebees memorize panorama and local cues in a laboratory test of navigation								ANIMAL BEHAVIOUR				97				13	23		10.1016/j.anbehav.2014.08.013			NOV 2014	2014										4							WOS:000344625500004		
J	Elias, Damian O.; Sivalinghem, Senthurran; Mason, Andrew C.; Andrade, Maydianne C. B.; Kasumovic, Michael M.								Mate-guarding courtship behaviour: tactics in a changing world								ANIMAL BEHAVIOUR				97				25	33		10.1016/j.anbehav.2014.08.007			NOV 2014	2014										9							WOS:000344625500005		
J	Godfrey, Stephanie S.; Ansari, Talat Hojat; Gardner, Michael G.; Farine, Damien R.; Bull, C. Michael								A contact-based social network of lizards is defined by low genetic relatedness among strongly connected individuals								ANIMAL BEHAVIOUR				97				35	43		10.1016/j.anbehav.2014.08.019			NOV 2014	2014										17							WOS:000344625500006		
J	Lafaille, Marie; Feron, Christophe								U-shaped relationship between ageing and risk-taking behaviour in a wild-type rodent								ANIMAL BEHAVIOUR				97				45	52		10.1016/j.anbehav.2014.08.018			NOV 2014	2014										5							WOS:000344625500007		
J	Strickland, K.; Gardiner, R.; Schultz, A. J.; Frere, C. H.								The social life of eastern water dragons: sex differences, spatial overlap and genetic relatedness								ANIMAL BEHAVIOUR				97				53	61		10.1016/j.anbehav.2014.08.009			NOV 2014	2014										10							WOS:000344625500008		
J	Elwood, Robert W.; Stoilova, Velizara; McDonnell, Amy; Earley, Ryan L.; Arnott, Gareth								Do mirrors reflect reality in agonistic encounters? A test of mutual cooperation in displays								ANIMAL BEHAVIOUR				97				63	67		10.1016/j.anbehav.2014.07.028			NOV 2014	2014										20							WOS:000344625500009		
J	Li, Jianjun; Wang, Zhengwei; Tan, Ken; Qu, Yufeng; Nieh, James C.								Giant Asian honeybees use olfactory eavesdropping to detect and avoid ant predators								ANIMAL BEHAVIOUR				97				69	76		10.1016/j.anbehav.2014.08.015			NOV 2014	2014										13							WOS:000344625500010		
J	Rehan, Sandra M.; Richards, Miriam H.; Adams, Mark; Schwarz, Michael P.								The costs and benefits of sociality in a facultatively social bee								ANIMAL BEHAVIOUR				97				77	85		10.1016/j.anbehav.2014.08.021			NOV 2014	2014										21							WOS:000344625500011		
J	Wiernasz, Diane C.; Cole, Blaine J.; Cole, Blaine A.								Maternal and paternal influences on mating frequency in harvester ants								ANIMAL BEHAVIOUR				97				87	94		10.1016/j.anbehav.2014.08.020			NOV 2014	2014										0							WOS:000344625500012		
J	Sanchez, Susana M.; Ziegler, Toni E.; Snowdon, Charles T.								Both parents respond equally to infant cues in the cooperatively breeding common marmoset, Callithrix jacchus								ANIMAL BEHAVIOUR				97				95	103		10.1016/j.anbehav.2014.09.002			NOV 2014	2014										7							WOS:000344625500013		
J	Kavaliers, Martin; Colwell, Douglas D.; Cloutier, Caylen J.; Ossenkopp, Klaus-Peter; Choleris, Elena								Pathogen threat and unfamiliar males rapidly bias the social responses of female mice								ANIMAL BEHAVIOUR				97				105	111		10.1016/j.anbehav.2014.09.006			NOV 2014	2014										7							WOS:000344625500014		
J	Pouydebat, Emmanuelle; Borel, Antony; Chotard, Helene; Fragaszy, Dorothy								Hand preference in fast-moving versus slow-moving actions in capuchin, Sapajus spp., and squirrel monkeys, Saimiri sciureus								ANIMAL BEHAVIOUR				97				113	123		10.1016/j.anbehav.2014.09.008			NOV 2014	2014										6							WOS:000344625500015		
J	Edelman, Andrew J.; McDonald, David B.								Structure of male cooperation networks at long-tailed manakin leks								ANIMAL BEHAVIOUR				97				125	133		10.1016/j.anbehav.2014.09.004			NOV 2014	2014										7							WOS:000344625500016		
J	Guilford, Tim; Taylor, Graham K.								The sun compass revisited								ANIMAL BEHAVIOUR				97				135	143		10.1016/j.anbehav.2014.09.005			NOV 2014	2014										13							WOS:000344625500017		
J	Jameson, Joel W.; Willis, Craig K. R.								Activity of tree bats at anthropogenic tall structures: implications for mortality of bats at wind turbines								ANIMAL BEHAVIOUR				97				145	152		10.1016/j.anbehav.2014.09.003			NOV 2014	2014										11							WOS:000344625500018		
J	Pooley, Emma L.; Kennedy, Malcolm W.; Nager, Ruedi G.								Maternal inbreeding reduces parental care in the zebra finch, Taeniopygia guttata								ANIMAL BEHAVIOUR				97				153	163		10.1016/j.anbehav.2014.09.012			NOV 2014	2014										6							WOS:000344625500019		
J	Friend, Lucy A.; Bourke, Andrew F. G.								Workers respond to unequal likelihood of future reproductive opportunities in an ant								ANIMAL BEHAVIOUR				97				165	176		10.1016/j.anbehav.2014.09.013			NOV 2014	2014										0							WOS:000344625500020		
J	Holbrook, C. Tate; Wright, Colin M.; Pruitt, Jonathan N.								Individual differences in personality and behavioural plasticity facilitate division of labour in social spider colonies								ANIMAL BEHAVIOUR				97				177	183		10.1016/j.anbehav.2014.09.015			NOV 2014	2014										22							WOS:000344625500021		
J	Avargues-Weber, Aurore; Chittka, Lars								Local enhancement or stimulus enhancement? Bumblebee social learning results in a specific pattern of flower preference								ANIMAL BEHAVIOUR				97				185	191		10.1016/j.anbehav.2014.09.020			NOV 2014	2014										11							WOS:000344625500022		
J	Jones, Stephanie D.; Byrne, Phillip G.; Wallman, James F.								Mating success is predicted by the interplay between multiple male and female traits in the small hairy maggot blowfly								ANIMAL BEHAVIOUR				97				193	200		10.1016/j.anbehav.2014.09.022			NOV 2014	2014										5							WOS:000344625500023		
J	Hartman, Rosemary; Lawler, Sharon								Evidence for contemporary evolution of behavioural responses to introduced fish								ANIMAL BEHAVIOUR				97				213	220		10.1016/j.anbehav.2014.09.021			NOV 2014	2014										5							WOS:000344625500025		
J	Lagos, Patricio A.; Ebensperger, Luis A.; Herberstein, Marie E.								A quantitative test of the 'economic' and 'optimal' models of escape behaviour								ANIMAL BEHAVIOUR				97				221	227		10.1016/j.anbehav.2014.09.019			NOV 2014	2014										5							WOS:000344625500026		
J	Ahonen, Heidi; Stow, Adam J.; Harcourt, Robert G.; Charrier, Isabelle								Adult male Australian sea lion barking calls reveal clear geographical variations								ANIMAL BEHAVIOUR				97				229	239		10.1016/j.anbehav.2014.09.010			NOV 2014	2014										4							WOS:000344625500027		
J	Mandalaywala, Tara M.; Higham, James P.; Heistermann, Michael; Parker, Karen J.; Maestripieri, Dario								Physiological and behavioural responses to weaning conflict in free-ranging primate infants								ANIMAL BEHAVIOUR				97				241	247		10.1016/j.anbehav.2014.09.016			NOV 2014	2014										11							WOS:000344625500028		
J	delBarco-Trillo, Javier; Drea, Christine M.								Socioecological and phylogenetic patterns in the chemical signals of strepsirrhine primates								ANIMAL BEHAVIOUR				97				249	253		10.1016/j.anbehav.2014.07.009			NOV 2014	2014										11							WOS:000344625500029		
J	Mucignat-Caretta, Carla; Caretta, Antonio								Message in a bottle: major urinary proteins and their multiple roles in mouse intraspecific chemical communication								ANIMAL BEHAVIOUR				97				255	263		10.1016/j.anbehav.2014.08.006			NOV 2014	2014										10							WOS:000344625500030		
J	Lanuza, Enrique; Martin-Sanchez, Ana; Marco-Manclus, Pau; Cadiz-Moretti, Bernardita; Fortes-Marco, Lluis; Hernandez-Martinez, Adoracion; McLean, Lynn; Beynon, Robert J.; Hurst, Jane L.; Martinez-Garcia, Fernando								Sex pheromones are not always attractive: changes induced by learning and illness in mice								ANIMAL BEHAVIOUR				97				265	272		10.1016/j.anbehav.2014.08.011			NOV 2014	2014										4							WOS:000344625500031		
J	Wyatt, Tristram D.								Proteins and peptides as pheromone signals and chemical signatures								ANIMAL BEHAVIOUR				97				273	280		10.1016/j.anbehav.2014.07.025			NOV 2014	2014										16							WOS:000344625500032		
J	Starnberger, Iris; Preininger, Doris; Hoedl, Walter								The anuran vocal sac: a tool for multimodal signalling								ANIMAL BEHAVIOUR				97				281	288		10.1016/j.anbehav.2014.07.027			NOV 2014	2014										20							WOS:000344625500033		
J	Schaal, Benoist; Al Ain, Syrina								Chemical signals 'selected for' newborns in mammals								ANIMAL BEHAVIOUR				97				289	299		10.1016/j.anbehav.2014.08.022			NOV 2014	2014										9							WOS:000344625500034		
J	Beny, Yamit; Kimchi, Tali								Innate and learned aspects of pheromone-mediated social behaviours								ANIMAL BEHAVIOUR				97				301	311		10.1016/j.anbehav.2014.09.014			NOV 2014	2014										14							WOS:000344625500035		
J	Roberts, Sarah A.; Davidson, Amanda J.; Beynon, Robert J.; Hurst, Jane L.								Female attraction to male scent and associative learning: the house mouse as a mammalian model								ANIMAL BEHAVIOUR				97				313	321		10.1016/j.anbehav.2014.08.010			NOV 2014	2014										15							WOS:000344625500036		
J	Hoedjes, Katja M.; Kralemann, Lejon E. M.; van Vugt, Joke J. F. A.; Vet, Louise E. M.; Smid, Hans M.								Unravelling reward value: the effect of host value on memory retention in Nasonia parasitic wasps								ANIMAL BEHAVIOUR				96				1	7		10.1016/j.anbehav.2014.07.013			OCT 2014	2014										7							WOS:000343416500003		
J	Wikberg, Eva C.; Jack, Katharine M.; Campos, Fernando A.; Fedigan, Linda M.; Sato, Akiko; Bergstrom, Mackenzie L.; Hiwatashi, Tomohide; Kawamura, Shoji								The effect of male parallel dispersal on the kin composition of groups in white-faced capuchins								ANIMAL BEHAVIOUR				96				9	17		10.1016/j.anbehav.2014.07.016			OCT 2014	2014										15							WOS:000343416500004		
J	Kaiser, Sara A.; Sillett, T. Scott; Webster, Michael S.								Phenotypic plasticity in hormonal and behavioural responses to changes in resource conditions in a migratory songbird								ANIMAL BEHAVIOUR				96				19	29		10.1016/j.anbehav.2014.07.004			OCT 2014	2014										6							WOS:000343416500005		
J	Sonerud, Geir A.; Steen, Ronny; Low, Line M.; Roed, Line T.; Skar, Kristin; Selas, Vidar; Slagsvold, Tore								Evolution of parental roles in raptors: prey type determines role asymmetry in the Eurasian kestrel								ANIMAL BEHAVIOUR				96				31	38		10.1016/j.anbehav.2014.07.011			OCT 2014	2014										3							WOS:000343416500006		
J	Leary, Christopher J.								Close-range vocal signals elicit a stress response in male green treefrogs: resolution of an androgen-based conflict								ANIMAL BEHAVIOUR				96				39	48		10.1016/j.anbehav.2014.07.018			OCT 2014	2014										8							WOS:000343416500007		
J	Yasuda, Chiaki I.; Matsuo, Kento; Hasaba, Yukari; Wada, Satoshi								Hermit crab, Pagurus middendorffii, males avoid the escalation of contests with familiar winners								ANIMAL BEHAVIOUR				96				49	57		10.1016/j.anbehav.2014.07.021			OCT 2014	2014										7							WOS:000343416500008		
J	Castles, Madelaine; Heinsohn, Robert; Marshall, Harry H.; Lee, Alexander E. G.; Cowlishaw, Guy; Carter, Alecia J.								Social networks created with different techniques are not comparable								ANIMAL BEHAVIOUR				96				59	67		10.1016/j.anbehav.2014.07.023			OCT 2014	2014										30							WOS:000343416500009		
J	Andre, V.; Jost, C.; Hausberger, M.; Le Pevedic, B.; Jubin, R.; Duhaut, D.; Lemasson, A.								Ethorobotics applied to human behaviour: can animated objects influence children's behaviour in cognitive tasks?								ANIMAL BEHAVIOUR				96				69	77		10.1016/j.anbehav.2014.07.020			OCT 2014	2014										0							WOS:000343416500010		
J	King, Stephanie L.; Harley, Heidi E.; Janik, Vincent M.								The role of signature whistle matching in bottlenose dolphins, Tursiops truncatus								ANIMAL BEHAVIOUR				96				79	86		10.1016/j.anbehav.2014.07.019			OCT 2014	2014										15							WOS:000343416500011		
J	Hankerson, S. J.; Dietz, J. M.								Predation rate and future reproductive potential explain home range size in golden lion tamarins								ANIMAL BEHAVIOUR				96				87	95		10.1016/j.anbehav.2014.07.026			OCT 2014	2014										3							WOS:000343416500012		
J	Arundell, Katherine L.; Wedell, Nina; Dunn, Alison M.								The impact of predation risk and of parasitic infection on parental care in brooding crustaceans								ANIMAL BEHAVIOUR				96				97	105		10.1016/j.anbehav.2014.08.002			OCT 2014	2014										3							WOS:000343416500013		
J	Suselbeek, Lennart; Adamczyk, Vena M. A. P.; Bongers, Frans; Nolet, Bart A.; Prins, Herbert H. T.; van Wieren, Sipke E.; Jansen, Patrick A.								Scatter hoarding and cache pilferage by superior competitors: an experiment with wild boar, Sus scrofa								ANIMAL BEHAVIOUR				96				107	115		10.1016/j.anbehav.2014.08.001			OCT 2014	2014										6							WOS:000343416500014		
J	Lawson, Sarah P.; Legan, Andrew W.; Graham, Caroline; Abbot, Patrick								Comparative phenotyping across a social transition in aphids								ANIMAL BEHAVIOUR				96				117	125		10.1016/j.anbehav.2014.08.003			OCT 2014	2014										5							WOS:000343416500015		
J	Smith, Matthew Denman; Brockmann, H. Jane								The evolution and maintenance of sexual size dimorphism in horseshoe crabs: an evaluation of six functional hypotheses								ANIMAL BEHAVIOUR				96				127	139		10.1016/j.anbehav.2014.08.005			OCT 2014	2014										9							WOS:000343416500016		
J	Alvarez, Maruxa; Landeira-Dabarca, Andrea; Peckarsky, Barbara								Origin and specificity of predatory fish cues detected by Baetis larvae (Ephemeroptera; Insecta)								ANIMAL BEHAVIOUR				96				141	149		10.1016/j.anbehav.2014.07.017			OCT 2014	2014										3							WOS:000343416500017		
J	Schmitt, Melissa H.; Stears, Keenan; Wilmers, Christopher C.; Shrader, Adrian M.								Determining the relative importance of dilution and detection for zebra foraging in mixed-species herds								ANIMAL BEHAVIOUR				96				151	158		10.1016/j.anbehav.2014.08.012			OCT 2014	2014										12							WOS:000343416500018		
J	Bose, Aneesh P. H.; Cogliati, Karen M.; Howe, Holly S.; Balshine, Sigal								Factors influencing cannibalism in the plainfin midshipman fish								ANIMAL BEHAVIOUR				96				159	166		10.1016/j.anbehav.2014.08.008			OCT 2014	2014										11							WOS:000343416500019		
J	Afshar, Mohammad; Giraldeau, Luc-Alain								A unified modelling approach for producer-scrounger games in complex ecological conditions								ANIMAL BEHAVIOUR				96				167	176		10.1016/j.anbehav.2014.07.022			OCT 2014	2014										9							WOS:000343416500020		
J	Kobak, Jaroslaw; Rynska, Anna								Environmental factors affecting behavioural responses of an invasive bivalve to conspecific alarm cues								ANIMAL BEHAVIOUR				96				177	186		10.1016/j.anbehav.2014.08.014			OCT 2014	2014										6							WOS:000343416500021		
J	Wheeler, Helen C.; Hik, David S.								Giving-up densities and foraging behaviour indicate possible effects of shrub encroachment on arctic ground squirrels								ANIMAL BEHAVIOUR				95				1	8		10.1016/j.anbehav.2014.06.005			SEP 2014	2014										13							WOS:000341355900001		
J	Ferrari, Maud C. O.								Short-term environmental variation in predation risk leads to differential performance in predation-related cognitive function								ANIMAL BEHAVIOUR				95				9	14		10.1016/j.anbehav.2014.06.001			SEP 2014	2014										10							WOS:000341355900002		
J	Costello, Robin A.; Symes, Laurel B.								Effects of anthropogenic noise on male signalling behaviour and female phonotaxis in Oecanthus tree crickets								ANIMAL BEHAVIOUR				95				15	22		10.1016/j.anbehav.2014.05.009			SEP 2014	2014										11							WOS:000341355900003		
J	Young, Christopher; Majolo, Bonaventura; Schuelke, Oliver; Ostner, Julia								Male social bonds and rank predict supporter selection in cooperative aggression in wild Barbary macaques								ANIMAL BEHAVIOUR				95				23	32		10.1016/j.anbehav.2014.06.007			SEP 2014	2014										13							WOS:000341355900004		
J	Shik, Jonathan Z.; Kay, Adam D.; Silverman, Jules								Aphid honeydew provides a nutritionally balanced resource for incipient Argentine ant mutualists								ANIMAL BEHAVIOUR				95				33	39		10.1016/j.anbehav.2014.06.008			SEP 2014	2014										7							WOS:000341355900005		
J	Tenczar, Paul; Lutz, Claudia C.; Rao, Vikyath D.; Goldenfeld, Nigel; Robinson, Gene E.								Automated monitoring reveals extreme interindividual variation and plasticity in honeybee foraging activity levels								ANIMAL BEHAVIOUR				95				41	48		10.1016/j.anbehav.2014.06.006			SEP 2014	2014										24							WOS:000341355900006		
J	Dardeau, France; Pointeau, Sophie; Ameline, Arnaud; Laurans, Francoise; Cherqui, Anas; Lieutier, Francois; Salle, Aurelien								Host manipulation by a herbivore optimizes its feeding behaviour								ANIMAL BEHAVIOUR				95				49	56		10.1016/j.anbehav.2014.06.002			SEP 2014	2014										11							WOS:000341355900007		
J	Palaoro, Alexandre V.; Dalosto, Marcelo M.; Costa, Juliana Resende; Santos, Sandro								Freshwater decapod (Aegla longirostri) uses a mixed assessment strategy to resolve contests								ANIMAL BEHAVIOUR				95				71	79		10.1016/j.anbehav.2014.06.014			SEP 2014	2014										11							WOS:000341355900009		
J	Pisanski, Katarzyna; Fraccaro, Paul J.; Tigue, Cara C.; O'Connor, Jillian J. M.; Roeder, Susanne; Andrews, Paul W.; Fink, Bernhard; DeBruine, Lisa M.; Jones, Benedict C.; Feinberg, David R.								Vocal indicators of body size in men and women: a meta-analysis								ANIMAL BEHAVIOUR				95				89	99		10.1016/j.anbehav.2014.06.011			SEP 2014	2014										39							WOS:000341355900011		
J	Kovach, Kristin A.; Hall, Michelle L.; Vehrencamp, Sandra L.; Mennill, Daniel J.								Timing isn't everything: responses of tropical wrens to coordinated duets, uncoordinated duets and alternating solos								ANIMAL BEHAVIOUR				95				101	109		10.1016/j.anbehav.2014.06.012			SEP 2014	2014										11							WOS:000341355900012		
J	Goldenberg, Shifra Z.; de Silva, Shermin; Rasmussen, Henrik B.; Douglas-Hamilton, Iain; Wittemyer, George								Controlling for behavioural state reveals social dynamics among male African elephants, Loxodonta africana								ANIMAL BEHAVIOUR				95				111	119		10.1016/j.anbehav.2014.07.002			SEP 2014	2014										9							WOS:000341355900013		
J	Ramos, Alejandra G.; Nunziata, Schyler O.; Lance, Stacey L.; Rodriguez, Cristina; Faircloth, Brant C.; Gowaty, Patricia Adair; Drummond, Hugh								Habitat structure and colony structure constrain extrapair paternity in a colonial bird								ANIMAL BEHAVIOUR				95				121	127		10.1016/j.anbehav.2014.07.003			SEP 2014	2014										9							WOS:000341355900014		
J	Fuong, Holly; Keeley, Kathryn N.; Bulut, Yasemin; Blumstein, Daniel T.								Heterospecific alarm call eavesdropping in nonvocal, white-bellied copper-striped skinks, Emoia cyanura								ANIMAL BEHAVIOUR				95				129	135		10.1016/j.anbehav.2014.07.005			SEP 2014	2014										6							WOS:000341355900015		
J	Wishingrad, Van; Ferrari, Maud C. O.; Chivers, Douglas P.								Behavioural and morphological defences in a fish with a complex antipredator phenotype								ANIMAL BEHAVIOUR				95				137	143		10.1016/j.anbehav.2014.07.006			SEP 2014	2014										11							WOS:000341355900016		
J	Kiere, Lynna Marie; Drummond, Hugh								Extrapair behaviour reveals flexible female choosiness and mixed support for classic good genes in blue-footed boobies								ANIMAL BEHAVIOUR				95				145	153		10.1016/j.anbehav.2014.07.007			SEP 2014	2014										4							WOS:000341355900017		
J	Mihailova, Milla; Berg, Mathew L.; Buchanan, Katherine L.; Bennett, Andrew T. D.								Odour-based discrimination of subspecies, species and sexes in an avian species complex, the crimson rosella								ANIMAL BEHAVIOUR				95				155	164		10.1016/j.anbehav.2014.07.012			SEP 2014	2014										16							WOS:000341355900018		
J	Stein, Laura R.; Bell, Alison M.								Paternal programming in sticklebacks								ANIMAL BEHAVIOUR				95				165	171		10.1016/j.anbehav.2014.07.010			SEP 2014	2014										12							WOS:000341355900019		
J	Farine, Damien R.; Aplin, Lucy M.; Garroway, Colin J.; Mann, Richard P.; Sheldon, Ben C.								Collective decision making and social interaction rules in mixed-species flocks of songbirds								ANIMAL BEHAVIOUR				95				173	182		10.1016/j.anbehav.2014.07.008			SEP 2014	2014										23							WOS:000341355900020		
J	Polnaszek, Timothy J.; Stephens, David W.								Receiver tolerance for imperfect signal reliability: results from experimental signalling games								ANIMAL BEHAVIOUR				94				1	8		10.1016/j.anbehav.2014.05.011			AUG 2014	2014										3							WOS:000340247900003		
J	Sih, Andrew; Chang, Ann T.; Wey, Tina W.								Effects of behavioural type, social skill and the social environment on male mating success in water striders								ANIMAL BEHAVIOUR				94				9	17		10.1016/j.anbehav.2014.05.010			AUG 2014	2014										26							WOS:000340247900004		
J	Preece, Kaitlyn; Beekman, Madeleine								Honeybee waggle dance error: adaption or constraint? Unravelling the complex dance language of honeybees								ANIMAL BEHAVIOUR				94				19	26		10.1016/j.anbehav.2014.05.016			AUG 2014	2014										3							WOS:000340247900005		
J	Sobrero, Raul; Inostroza-Michael, Oscar; Hernandez, Cristian E.; Ebensperger, Luis A.								Phylogeny modulates the effects of ecological conditions on group living across hystricognath rodents								ANIMAL BEHAVIOUR				94				27	34		10.1016/j.anbehav.2014.05.008			AUG 2014	2014										8							WOS:000340247900006		
J	Wilson, Carly J.; Buzatto, Bruno A.; Robinson, Stephen P.; Tomkins, Joseph L.								Sociosexual environment influences patterns of ejaculate transfer and female kicking in Callosobruchus maculatus								ANIMAL BEHAVIOUR				94				37	43		10.1016/j.anbehav.2014.05.014			AUG 2014	2014										5							WOS:000340247900007		
J	Binz, Hellena; Foitzik, Susanne; Staab, Franziska; Menzel, Florian								The chemistry of competition: exploitation of heterospecific cues depends on the dominance rank in the community								ANIMAL BEHAVIOUR				94				45	53		10.1016/j.anbehav.2014.05.024			AUG 2014	2014										8							WOS:000340247900008		
J	Schmidt, Rouven; Morrison, Aoibheann; Kunc, Hansjoerg P.								Sexy voices - no choices: male song in noise fails to attract females								ANIMAL BEHAVIOUR				94				55	59		10.1016/j.anbehav.2014.05.018			AUG 2014	2014										10							WOS:000340247900009		
J	Pflueger, Lena S.; Valuch, Christian; Gutleb, Daria R.; Ansorge, Ulrich; Wallner, Bernard								Colour and contrast of female faces: attraction of attention and its dependence on male hormone status in Macaca fuscata								ANIMAL BEHAVIOUR				94				61	71		10.1016/j.anbehav.2014.05.022			AUG 2014	2014										7							WOS:000340247900010		
J	Bogale, Bezawork Afework; Aoyama, Masato; Sugita, Shoei								Spontaneous discrimination of food quantities in the jungle crow, Corvus macrorhynchos								ANIMAL BEHAVIOUR				94				73	78		10.1016/j.anbehav.2014.05.012			AUG 2014	2014										15							WOS:000340247900011		
J	Watts, J. Colton; Herrig, Ashley; Allen, William D.; Jones, Thomas C.								Diel patterns of foraging aggression and antipredator behaviour in the trashline orb-weaving spider, Cyclosa turbinata								ANIMAL BEHAVIOUR				94				79	86		10.1016/j.anbehav.2014.05.020			AUG 2014	2014										6							WOS:000340247900012		
J	Lea, Amanda J.; Learn, Niki H.; Theus, Marcus J.; Altmann, Jeanne; Alberts, Susan C.								Complex sources of variance in female dominance rank in a nepotistic society								ANIMAL BEHAVIOUR				94				87	99		10.1016/j.anbehav.2014.05.019			AUG 2014	2014										11							WOS:000340247900013		
J	Clapham, Melanie; Nevin, Owen T.; Ramsey, Andrew D.; Rosell, Frank								Scent-marking investment and motor patterns are affected by the age and sex of wild brown bears								ANIMAL BEHAVIOUR				94				107	116		10.1016/j.anbehav.2014.05.017			AUG 2014	2014										14							WOS:000340247900015		
J	Ramasco, Virginie; Biuw, Martin; Nilssen, Kjell Tormod								Improving time budget estimates through the behavioural interpretation of dive bouts in harbour seals								ANIMAL BEHAVIOUR				94				117	134		10.1016/j.anbehav.2014.05.015			AUG 2014	2014										5							WOS:000340247900016		
J	Shannon, Graeme; Angeloni, Lisa M.; Wittemyer, George; Fristrup, Kurt M.; Crooks, Kevin R.								Road traffic noise modifies behaviour of a keystone species								ANIMAL BEHAVIOUR				94				135	141		10.1016/j.anbehav.2014.06.004			AUG 2014	2014										36							WOS:000340247900017		
J	Townsend, Simon W.; Charlton, Benjamin D.; Manser, Marta B.								Acoustic cues to identity and predator context in meerkat barks								ANIMAL BEHAVIOUR				94				143	149		10.1016/j.anbehav.2014.05.021			AUG 2014	2014										8							WOS:000340247900018		
J	Akcay, Caglar; Campbell, S. Elizabeth; Reed, Veronica A.; Beecher, Michael D.								Song sparrows do not learn more songs from aggressive tutors								ANIMAL BEHAVIOUR				94				151	159		10.1016/j.anbehav.2014.06.003			AUG 2014	2014										4							WOS:000340247900019		
J	Randler, Christoph								Sleep, sleep timing and chronotype in animal behaviour								ANIMAL BEHAVIOUR				94				161	166		10.1016/j.anbehav.2014.05.001			AUG 2014	2014										12							WOS:000340247900020		
J	Cantarero, Alejandro; Lopez-Arrabe, Jimena; Palma, Antonio; Redondo, Alberto J.; Moreno, Juan								Males respond to female begging signals of need: a handicapping experiment in the pied flycatcher, Ficedula hypoleuca								ANIMAL BEHAVIOUR				94				167	173		10.1016/j.anbehav.2014.05.002			AUG 2014	2014										11							WOS:000340247900021		
J	Binning, Sandra A.; Barnes, Jeffrey I.; Davies, Jaclyn N.; Backwell, Patricia R. Y.; Keogh, J. Scott; Roche, Dominique G.								Ectoparasites modify escape behaviour, but not performance, in a coral reef fish								ANIMAL BEHAVIOUR				93				1	7		10.1016/j.anbehav.2014.04.010			JUL 2014	2014										12							WOS:000338712900002		
J	Choh, Yasuyuki; Takabayashi, Junji; Sabelis, Maurice W.; Janssen, Arne								Witnessing predation can affect strength of counterattack in phytoseiids with ontogenetic predator-prey role reversal								ANIMAL BEHAVIOUR				93				9	13		10.1016/j.anbehav.2014.04.008			JUL 2014	2014										2							WOS:000338712900003		
J	Davy, Christina M.; Paterson, James E.; Leifso, Ashley E.								When righting is wrong: performance measures require rank repeatability for estimates of individual fitness								ANIMAL BEHAVIOUR				93				15	23		10.1016/j.anbehav.2014.04.013			JUL 2014	2014										10							WOS:000338712900004		
J	Yagound, Boris; Blacher, Pierre; Fresneau, Dominique; Poteaux, Chantal; Chaline, Nicolas								Status discrimination through fertility signalling allows ants to regulate reproductive conflicts								ANIMAL BEHAVIOUR				93				25	35		10.1016/j.anbehav.2014.04.014			JUL 2014	2014										1							WOS:000338712900005		
J	Parker, G. A.; Schwagmeyer, P. L.; Mock, Douglas W.								The asymmetric incubation game: a prospective model and a house sparrow investigation								ANIMAL BEHAVIOUR				93				37	47		10.1016/j.anbehav.2014.04.012			JUL 2014	2014										4							WOS:000338712900006		
J	Wheeler, Brandon C.; Tiddi, Barbara; Heistermann, Michael								Competition-induced stress does not explain deceptive alarm calling in tufted capuchin monkeys								ANIMAL BEHAVIOUR				93				49	58		10.1016/j.anbehav.2014.04.016			JUL 2014	2014										9							WOS:000338712900007		
J	Martin, R. O.; Koeslag, A.; Curtis, O.; Amar, A.								Fidelity at the frontier: divorce and dispersal in a newly colonized raptor population								ANIMAL BEHAVIOUR				93				59	68		10.1016/j.anbehav.2014.04.018			JUL 2014	2014										11							WOS:000338712900008		
J	Dor, Roi; Rosenstein, Shai; Scharf, Inon								Foraging behaviour of a neglected pit-building predator: the wormlion								ANIMAL BEHAVIOUR				93				69	76		10.1016/j.anbehav.2014.04.020			JUL 2014	2014										16							WOS:000338712900009		
J	Meise, Kristine; Piedrahita, Paolo; Krueger, Oliver; Trillmich, Fritz								Being on time: size-dependent attendance patterns affect male reproductive success								ANIMAL BEHAVIOUR				93				77	86		10.1016/j.anbehav.2014.04.019			JUL 2014	2014										7							WOS:000338712900010		
J	Pruitt, Jonathan N.; Keiser, Carl N.								The personality types of key catalytic individuals shape colonies' collective behaviour and success								ANIMAL BEHAVIOUR				93				87	95		10.1016/j.anbehav.2014.04.017			JUL 2014	2014										48							WOS:000338712900011		
J	Carle, Thomas; Rowe, Candy								Avian predators change their foraging strategy on defended prey when undefended prey are hard to find								ANIMAL BEHAVIOUR				93				97	103		10.1016/j.anbehav.2014.04.030			JUL 2014	2014										6							WOS:000338712900012		
