PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	STONER, DS								RECRUITMENT OF A TROPICAL COLONIAL ASCIDIAN - RELATIVE IMPORTANCE OF PRESETTLEMENT VS POSTSETTLEMENT PROCESSES								ECOLOGY				71	5			1682	1690		10.2307/1937577			OCT 1990	1990										105							WOS:A1990DZ83900004		
J	JONES, GP								THE IMPORTANCE OF RECRUITMENT TO THE DYNAMICS OF A CORAL-REEF FISH POPULATION								ECOLOGY				71	5			1691	1698		10.2307/1937578			OCT 1990	1990										116							WOS:A1990DZ83900005		
J	PERSSON, L; GREENBERG, LA								OPTIMAL FORAGING AND HABITAT SHIFT IN PERCH (PERCA-FLUVIATILIS) IN A RESOURCE GRADIENT								ECOLOGY				71	5			1699	1713		10.2307/1937579			OCT 1990	1990										96							WOS:A1990DZ83900006		
J	MCPEEK, MA								BEHAVIORAL-DIFFERENCES BETWEEN ENALLAGMA SPECIES (ODONATA) INFLUENCING DIFFERENTIAL VULNERABILITY TO PREDATORS								ECOLOGY				71	5			1714	1726		10.2307/1937580			OCT 1990	1990										229							WOS:A1990DZ83900007		
J	GILBERT, JJ								DIFFERENTIAL-EFFECTS OF ANABAENA-AFFINIS ON CLADOCERANS AND ROTIFERS - MECHANISMS AND IMPLICATIONS								ECOLOGY				71	5			1727	1740		10.2307/1937581			OCT 1990	1990										115							WOS:A1990DZ83900008		
J	KIRK, KL; GILBERT, JJ								SUSPENDED CLAY AND THE POPULATION-DYNAMICS OF PLANKTONIC ROTIFERS AND CLADOCERANS								ECOLOGY				71	5			1741	1755		10.2307/1937582			OCT 1990	1990										184							WOS:A1990DZ83900009		
J	WIKRAMANAYAKE, ED								ECOMORPHOLOGY AND BIOGEOGRAPHY OF A TROPICAL STREAM FISH ASSEMBLAGE - EVOLUTION OF ASSEMBLAGE STRUCTURE								ECOLOGY				71	5			1756	1764		10.2307/1937583			OCT 1990	1990										85							WOS:A1990DZ83900010		
J	GRANT, BW; DUNHAM, AE								ELEVATIONAL COVARIATION IN ENVIRONMENTAL CONSTRAINTS AND LIFE HISTORIES OF THE DESERT LIZARD SCELOPORUS-MERRIAMI								ECOLOGY				71	5			1765	1776		10.2307/1937584			OCT 1990	1990										158							WOS:A1990DZ83900011		
J	SMITH, CK								EFFECTS OF VARIATION IN BODY SIZE ON INTRASPECIFIC COMPETITION AMONG LARVAL SALAMANDERS								ECOLOGY				71	5			1777	1788		10.2307/1937585			OCT 1990	1990										63							WOS:A1990DZ83900012		
J	SEMLITSCH, RD; GIBBONS, JW								EFFECTS OF EGG SIZE ON SUCCESS OF LARVAL SALAMANDERS IN COMPLEX AQUATIC ENVIRONMENTS								ECOLOGY				71	5			1789	1795		10.2307/1937586			OCT 1990	1990										82							WOS:A1990DZ83900013		
J	ANDREN, H								DESPOTIC DISTRIBUTION, UNEQUAL REPRODUCTIVE SUCCESS, AND POPULATION REGULATION IN THE JAY GARRULUS-GLANDARIUS L								ECOLOGY				71	5			1796	1803		10.2307/1937587			OCT 1990	1990										64							WOS:A1990DZ83900014		
J	SAFINA, C								BLUEFISH MEDIATION OF FORAGING COMPETITION BETWEEN ROSEATE AND COMMON TERNS								ECOLOGY				71	5			1804	1809		10.2307/1937588			OCT 1990	1990										40							WOS:A1990DZ83900015		
J	CALDER, WA								THE SCALING OF SOUND OUTPUT AND TERRITORY SIZE - ARE THEY MATCHED								ECOLOGY				71	5			1810	1816					OCT 1990	1990										18							WOS:A1990DZ83900016		
J	SPENCER, SR; CAMERON, GN; SWIHART, RK								OPERATIONALLY DEFINING HOME RANGE - TEMPORAL DEPENDENCE EXHIBITED BY HISPID COTTON RATS								ECOLOGY				71	5			1817	1822		10.2307/1937590			OCT 1990	1990										73							WOS:A1990DZ83900017		
J	OWEN, JG								AN ANALYSIS OF THE SPATIAL STRUCTURE OF MAMMALIAN DISTRIBUTION PATTERNS IN TEXAS								ECOLOGY				71	5			1823	1832		10.2307/1937591			OCT 1990	1990										17							WOS:A1990DZ83900018		
J	EBENHARD, T								A COLONIZATION STRATEGY IN FIELD VOLES (MICROTUS-AGRESTIS) - REPRODUCTIVE TRAITS AND BODY SIZE								ECOLOGY				71	5			1833	1848		10.2307/1937592			OCT 1990	1990										31							WOS:A1990DZ83900019		
J	MORRIS, WF								PROBLEMS IN DETECTING CHAOTIC BEHAVIOR IN NATURAL-POPULATIONS BY FITTING SIMPLE DISCRETE MODELS								ECOLOGY				71	5			1849	1862		10.2307/1937593			OCT 1990	1990										65							WOS:A1990DZ83900020		
J	LAW, R; EDLEY, MT								TRANSIENT DYNAMICS OF POPULATIONS WITH AGE-DEPENDENT AND SIZE-DEPENDENT VITAL-RATES								ECOLOGY				71	5			1863	1870		10.2307/1937594			OCT 1990	1990										20							WOS:A1990DZ83900021		
J	ROITBERG, BD; MANGEL, M; TOURIGNY, G								THE DENSITY DEPENDENCE OF PARASITISM BY TEPHRITID FRUIT-FLIES								ECOLOGY				71	5			1871	1885		10.2307/1937595			OCT 1990	1990										14							WOS:A1990DZ83900022		
J	NONACS, P; DILL, LM								MORTALITY RISK VS FOOD QUALITY TRADE-OFFS IN A COMMON CURRENCY - ANT PATCH PREFERENCES								ECOLOGY				71	5			1886	1892		10.2307/1937596			OCT 1990	1990										149							WOS:A1990DZ83900023		
J	CASAS, J								MULTIDIMENSIONAL HOST DISTRIBUTION AND NONRANDOM PARASITISM - A CASE-STUDY AND A STOCHASTIC-MODEL								ECOLOGY				71	5			1893	1903		10.2307/1937597			OCT 1990	1990										14							WOS:A1990DZ83900024		
J	NUNNEY, L								DROSOPHILA ON ORANGES - COLONIZATION, COMPETITION, AND COEXISTENCE								ECOLOGY				71	5			1904	1915		10.2307/1937598			OCT 1990	1990										54							WOS:A1990DZ83900025		
J	KELLY, CK								PLANT FORAGING - A MARGINAL VALUE MODEL AND COILING RESPONSE IN CUSCUTA-SUBINCLUSA								ECOLOGY				71	5			1916	1925		10.2307/1937599			OCT 1990	1990										85							WOS:A1990DZ83900026		
J	ZANGERL, AR								FURANOCOUMARIN INDUCTION IN WILD PARSNIP - EVIDENCE FOR AN INDUCED DEFENSE AGAINST HERBIVORES								ECOLOGY				71	5			1926	1932		10.2307/1937600			OCT 1990	1990										64							WOS:A1990DZ83900027		
J	ZANGERL, AR; BERENBAUM, MR								FURANOCOUMARIN INDUCTION IN WILD PARSNIP - GENETICS AND POPULATIONAL VARIATION								ECOLOGY				71	5			1933	1940		10.2307/1937601			OCT 1990	1990										126							WOS:A1990DZ83900028		
J	MCCONNAUGHAY, KDM; BAZZAZ, FA								INTERACTIONS AMONG COLONIZING ANNUALS - IS THERE AN EFFECT OF GAP SIZE								ECOLOGY				71	5			1941	1951		10.2307/1937602			OCT 1990	1990										36							WOS:A1990DZ83900029		
J	VAZQUEZYANES, C; OROZCO-SEGOVIA, A; RINCON, E; SANCHEZCORONADO, ME; HUANTE, P; TOLEDO, JR; BARRADAS, VL								LIGHT BENEATH THE LITTER IN A TROPICAL FOREST - EFFECT ON SEED-GERMINATION								ECOLOGY				71	5			1952	1958		10.2307/1937603			OCT 1990	1990										112							WOS:A1990DZ83900030		
J	WILSON, SD; SHAY, JM								COMPETITION, FIRE, AND NUTRIENTS IN A MIXED-GRASS PRAIRIE								ECOLOGY				71	5			1959	1967		10.2307/1937604			OCT 1990	1990										96							WOS:A1990DZ83900031		
J	DAVIDSON, EA; STARK, JM; FIRESTONE, MK								MICROBIAL-PRODUCTION AND CONSUMPTION OF NITRATE IN AN ANNUAL GRASSLAND								ECOLOGY				71	5			1968	1975					OCT 1990	1990										200							WOS:A1990DZ83900032		
J	BLAIR, JM; PARMELEE, RW; BEARE, MH								DECAY-RATES, NITROGEN FLUXES, AND DECOMPOSER COMMUNITIES OF SINGLE-SPECIES AND MIXED-SPECIES FOLIAR LITTER								ECOLOGY				71	5			1976	1985		10.2307/1937606			OCT 1990	1990										240							WOS:A1990DZ83900033		
J	ROCHEFORT, L; VITT, DH; BAYLEY, SE								GROWTH, PRODUCTION, AND DECOMPOSITION DYNAMICS OF SPHAGNUM UNDER NATURAL AND EXPERIMENTALLY ACIDIFIED CONDITIONS								ECOLOGY				71	5			1986	2000		10.2307/1937607			OCT 1990	1990										155							WOS:A1990DZ83900034		
J	CURTIS, PS; BALDUMAN, LM; DRAKE, BG; WHIGHAM, DF								ELEVATED ATMOSPHERIC CO2 EFFECTS ON BELOWGROUND PROCESSES IN C-3 AND C-4 ESTUARINE MARSH COMMUNITIES								ECOLOGY				71	5			2001	2006		10.2307/1937608			OCT 1990	1990										114							WOS:A1990DZ83900035		
J	TATE, CM								PATTERNS AND CONTROLS OF NITROGEN IN TALLGRASS PRAIRIE STREAMS								ECOLOGY				71	5			2007	2018		10.2307/1937609			OCT 1990	1990										47							WOS:A1990DZ83900036		
J	MATSON, P								THE USE OF URBAN GRADIENTS IN ECOLOGICAL-STUDIES (REPRINTED)								ECOLOGY				71	4			1231	1231		10.2307/1938258			AUG 1990	1990										21							WOS:A1990DQ19100001		
J	MCDONNELL, MJ; PICKETT, STA								ECOSYSTEM STRUCTURE AND FUNCTION ALONG URBAN RURAL GRADIENTS - AN UNEXPLOITED OPPORTUNITY FOR ECOLOGY								ECOLOGY				71	4			1232	1237		10.2307/1938259			AUG 1990	1990										525							WOS:A1990DQ19100002		
J	LIMBURG, KE; SCHMIDT, RE								PATTERNS OF FISH SPAWNING IN HUDSON RIVER TRIBUTARIES - RESPONSE TO AN URBAN GRADIENT								ECOLOGY				71	4			1238	1245		10.2307/1938260			AUG 1990	1990										75							WOS:A1990DQ19100003		
J	SMITH, TB								RESOURCE USE BY BILL MORPHS OF AN AFRICAN FINCH - EVIDENCE FOR INTRASPECIFIC COMPETITION								ECOLOGY				71	4			1246	1257		10.2307/1938261			AUG 1990	1990										91							WOS:A1990DQ19100004		
J	SLAGSVOLD, T; LIFJELD, JT								INFLUENCE OF MALE AND FEMALE QUALITY ON CLUTCH SIZE IN TITS (PARUS SPP)								ECOLOGY				71	4			1258	1266		10.2307/1938263			AUG 1990	1990										108							WOS:A1990DQ19100006		
J	NOLAN, V; KETTERSON, ED								TIMING OF AUTUMN MIGRATION AND ITS RELATION TO WINTER DISTRIBUTION IN DARK-EYED JUNCOS								ECOLOGY				71	4			1267	1278		10.2307/1938264			AUG 1990	1990										19							WOS:A1990DQ19100007		
J	HOCHACHKA, W								SEASONAL DECLINE IN REPRODUCTIVE-PERFORMANCE OF SONG SPARROWS								ECOLOGY				71	4			1279	1288		10.2307/1938265			AUG 1990	1990										165							WOS:A1990DQ19100008		
J	SARGENT, S								NEIGHBORHOOD EFFECTS ON FRUIT REMOVAL BY BIRDS - A FIELD EXPERIMENT WITH VIBURNUM-DENTATUM (CAPRIFOLIACEAE)								ECOLOGY				71	4			1289	1298		10.2307/1938266			AUG 1990	1990										108							WOS:A1990DQ19100009		
J	DEAN, WRJ; MILTON, SJ; SIEGFRIED, WR								DISPERSAL OF SEEDS AS NEST MATERIAL BY BIRDS IN SEMIARID KAROO SHRUBLAND								ECOLOGY				71	4			1299	1306		10.2307/1938267			AUG 1990	1990										25							WOS:A1990DQ19100010		
J	WESTOBY, M; RICE, B; HOWELL, J								SEED SIZE AND PLANT-GROWTH FORM AS FACTORS IN DISPERSAL SPECTRA								ECOLOGY				71	4			1307	1315		10.2307/1938268			AUG 1990	1990										87							WOS:A1990DQ19100011		
J	RICE, KJ								REPRODUCTIVE HIERARCHIES IN ERODIUM - EFFECTS OF VARIATION IN PLANT-DENSITY AND RAINFALL DISTRIBUTION								ECOLOGY				71	4			1316	1322		10.2307/1938269			AUG 1990	1990										33							WOS:A1990DQ19100012		
J	CHAMBERS, JC; MACMAHON, JA; BROWN, RW								ALPINE SEEDLING ESTABLISHMENT - THE INFLUENCE OF DISTURBANCE TYPE								ECOLOGY				71	4			1323	1341		10.2307/1938270			AUG 1990	1990										112							WOS:A1990DQ19100013		
J	DELPH, LF								SEX-DIFFERENTIAL RESOURCE-ALLOCATION PATTERNS IN THE SUBDIOECIOUS SHRUB HEBE-SUBALPINA								ECOLOGY				71	4			1342	1351		10.2307/1938271			AUG 1990	1990										172							WOS:A1990DQ19100014		
J	BERGERON, Y; BRISSON, J								FIRE REGIME IN RED PINE STANDS AT THE NORTHERN LIMIT OF THE SPECIES RANGE								ECOLOGY				71	4			1352	1364		10.2307/1938272			AUG 1990	1990										89							WOS:A1990DQ19100015		
J	BOETTCHER, SE; KALISZ, PJ								SINGLE-TREE INFLUENCE ON SOIL PROPERTIES IN THE MOUNTAINS OF EASTERN KENTUCKY								ECOLOGY				71	4			1365	1372		10.2307/1938273			AUG 1990	1990										196							WOS:A1990DQ19100016		
J	LONSDALE, WM								THE SELF-THINNING RULE - DEAD OR ALIVE								ECOLOGY				71	4			1373	1388		10.2307/1938275			AUG 1990	1990										169							WOS:A1990DQ19100018		
J	POTVIN, C; LECHOWICZ, MJ; TARDIF, S								THE STATISTICAL-ANALYSIS OF ECOPHYSIOLOGICAL RESPONSE CURVES OBTAINED FROM EXPERIMENTS INVOLVING REPEATED MEASURES								ECOLOGY				71	4			1389	1400		10.2307/1938276			AUG 1990	1990										589							WOS:A1990DQ19100019		
J	ENGLISHLOEB, GM								PLANT DROUGHT STRESS AND OUTBREAKS OF SPIDER-MITES - A FIELD-TEST								ECOLOGY				71	4			1401	1411		10.2307/1938277			AUG 1990	1990										42							WOS:A1990DQ19100020		
J	AIDE, TM; ZIMMERMAN, JK								PATTERNS OF INSECT HERBIVORY, GROWTH, AND SURVIVORSHIP IN JUVENILES OF A NEOTROPICAL LIANA								ECOLOGY				71	4			1412	1421		10.2307/1938278			AUG 1990	1990										51							WOS:A1990DQ19100021		
J	NAEEM, S								PATTERNS OF THE DISTRIBUTION AND ABUNDANCE OF COMPETING SPECIES WHEN RESOURCES ARE HETEROGENEOUS								ECOLOGY				71	4			1422	1429		10.2307/1938279			AUG 1990	1990										14							WOS:A1990DQ19100022		
J	CAPMAN, WC; BATZLI, GO; SIMMS, LE								RESPONSES OF THE COMMON SOOTY WING SKIPPER TO PATCHES OF HOST PLANTS								ECOLOGY				71	4			1430	1440		10.2307/1938280			AUG 1990	1990										26							WOS:A1990DQ19100023		
J	RIECHERT, SE; BISHOP, L								PREY CONTROL BY AN ASSEMBLAGE OF GENERALIST PREDATORS - SPIDERS IN GARDEN TEST SYSTEMS								ECOLOGY				71	4			1441	1450		10.2307/1938281			AUG 1990	1990										234							WOS:A1990DQ19100024		
J	HARE, JD; YU, DS; LUCK, RF								VARIATION IN LIFE-HISTORY PARAMETERS OF CALIFORNIA RED SCALE ON DIFFERENT CITRUS CULTIVARS								ECOLOGY				71	4			1451	1460		10.2307/1938282			AUG 1990	1990										28							WOS:A1990DQ19100025		
J	SETTLE, WH; WILSON, LT								INVASION BY THE VARIEGATED LEAFHOPPER AND BIOTIC INTERACTIONS - PARASITISM, COMPETITION, AND APPARENT COMPETITION								ECOLOGY				71	4			1461	1470		10.2307/1938283			AUG 1990	1990										182							WOS:A1990DQ19100026		
J	CRAIG, TP; ITAMI, JK; PRICE, PW								THE WINDOW OF VULNERABILITY OF A SHOOT-GALLING SAWFLY TO ATTACK BY A PARASITOID								ECOLOGY				71	4			1471	1482		10.2307/1938284			AUG 1990	1990										61							WOS:A1990DQ19100027		
J	ANHOLT, BR								AN EXPERIMENTAL SEPARATION OF INTERFERENCE AND EXPLOITATIVE COMPETITION IN A LARVAL DAMSELFLY								ECOLOGY				71	4			1483	1493		10.2307/1938285			AUG 1990	1990										71							WOS:A1990DQ19100028		
J	HART, DD; ROBINSON, CT								RESOURCE LIMITATION IN A STREAM COMMUNITY - PHOSPHORUS ENRICHMENT EFFECTS ON PERIPHYTON AND GRAZERS								ECOLOGY				71	4			1494	1502		10.2307/1938286			AUG 1990	1990										97							WOS:A1990DQ19100029		
J	COOPER, SD; WALDE, SJ; PECKARSKY, BL								PREY EXCHANGE-RATES AND THE IMPACT OF PREDATORS ON PREY POPULATIONS IN STREAMS								ECOLOGY				71	4			1503	1514		10.2307/1938287			AUG 1990	1990										233							WOS:A1990DQ19100030		
J	HUANG, CF; SIH, A								EXPERIMENTAL STUDIES ON BEHAVIORALLY MEDIATED, INDIRECT INTERACTIONS THROUGH A SHARED PREDATOR								ECOLOGY				71	4			1515	1522		10.2307/1938288			AUG 1990	1990										94							WOS:A1990DQ19100031		
J	RAFFETTO, NS; BAYLIS, JR; SERNS, SL								COMPLETE ESTIMATES OF REPRODUCTIVE SUCCESS IN A CLOSED POPULATION OF SMALLMOUTH BASS (MICROPTERUS-DOLOMIEUI)								ECOLOGY				71	4			1523	1535		10.2307/1938289			AUG 1990	1990										57							WOS:A1990DQ19100032		
J	RIESSEN, HP; SPRULES, WG								DEMOGRAPHIC COSTS OF ANTIPREDATOR DEFENSES IN DAPHNIA-PULEX								ECOLOGY				71	4			1536	1546		10.2307/1938290			AUG 1990	1990										81							WOS:A1990DQ19100033		
J	VENRICK, EL								PHYTOPLANKTON IN AN OLIGOTROPHIC OCEAN - SPECIES STRUCTURE AND INTERANNUAL VARIABILITY								ECOLOGY				71	4			1547	1563		10.2307/1938291			AUG 1990	1990										64							WOS:A1990DQ19100034		
J	ROBLES, C; SWEETNAM, D; EMINIKE, J								LOBSTER PREDATION ON MUSSELS - SHORE-LEVEL DIFFERENCES IN PREY VULNERABILITY AND PREDATOR PREFERENCE								ECOLOGY				71	4			1564	1577		10.2307/1938292			AUG 1990	1990										81							WOS:A1990DQ19100035		
J	LASKER, HR								CLONAL PROPAGATION AND POPULATION-DYNAMICS OF A GORGONIAN CORAL								ECOLOGY				71	4			1578	1589		10.2307/1938293			AUG 1990	1990										99							WOS:A1990DQ19100036		
J	MORIN, PJ; LAWLER, SP; JOHNSON, EA								ECOLOGY AND BREEDING PHENOLOGY OF LARVAL HYLA-ANDERSONII - THE DISADVANTAGES OF BREEDING LATE								ECOLOGY				71	4			1590	1598		10.2307/1938294			AUG 1990	1990										58							WOS:A1990DQ19100037		
J	BERVEN, KA								FACTORS AFFECTING POPULATION FLUCTUATIONS IN LARVAL AND ADULT STAGES OF THE WOOD FROG (RANA-SYLVATICA)								ECOLOGY				71	4			1599	1608		10.2307/1938295			AUG 1990	1990										564							WOS:A1990DQ19100038		
J	FAUTH, JE								INTERACTIVE EFFECTS OF PREDATORS AND EARLY LARVAL DYNAMICS OF THE TREEFROG HYLA-CHRYSOSCELIS								ECOLOGY				71	4			1609	1616		10.2307/1938296			AUG 1990	1990										44							WOS:A1990DQ19100039		
J	JOHNSTON, CA; NAIMAN, RJ								AQUATIC PATCH CREATION IN RELATION TO BEAVER POPULATION TRENDS								ECOLOGY				71	4			1617	1621		10.2307/1938297			AUG 1990	1990										89							WOS:A1990DQ19100040		
J	COX, GW								SOIL MINING BY POCKET GOPHERS ALONG TOPOGRAPHIC GRADIENTS IN A MIMA MOUNDFIELD								ECOLOGY				71	3			837	843		10.2307/1937355			JUN 1990	1990										22							WOS:A1990DF09100001		
J	MITCHELL, WA; ABRAMSKY, Z; KOTLER, BP; PINSHOW, B; BROWN, JS								THE EFFECT OF COMPETITION ON FORAGING ACTIVITY IN DESERT RODENTS - THEORY AND EXPERIMENTS								ECOLOGY				71	3			844	854		10.2307/1937356			JUN 1990	1990										105							WOS:A1990DF09100002		
J	MICHENER, GR; LOCKLEAR, L								DIFFERENTIAL COSTS OF REPRODUCTIVE EFFORT FOR MALE AND FEMALE RICHARDSONS GROUND-SQUIRRELS								ECOLOGY				71	3			855	868		10.2307/1937357			JUN 1990	1990										92							WOS:A1990DF09100003		
J	SIMONS, LS; MARTIN, TE								FOOD LIMITATION OF AVIAN REPRODUCTION - AN EXPERIMENT WITH THE CACTUS WREN								ECOLOGY				71	3			869	876		10.2307/1937358			JUN 1990	1990										101							WOS:A1990DF09100004		
J	ABRAMS, PA								THE EFFECTS OF ADAPTIVE-BEHAVIOR ON THE TYPE-2 FUNCTIONAL-RESPONSE								ECOLOGY				71	3			877	885		10.2307/1937359			JUN 1990	1990										111							WOS:A1990DF09100005		
J	EHLINGER, TJ								HABITAT CHOICE AND PHENOTYPE-LIMITED FEEDING EFFICIENCY IN BLUEGILL - INDIVIDUAL-DIFFERENCES AND TROPHIC POLYMORPHISM								ECOLOGY				71	3			886	896		10.2307/1937360			JUN 1990	1990										177							WOS:A1990DF09100006		
J	POWER, ME								RESOURCE ENHANCEMENT BY INDIRECT EFFECTS OF GRAZERS - ARMORED CATFISH, ALGAE, AND SEDIMENT								ECOLOGY				71	3			897	904		10.2307/1937361			JUN 1990	1990										149							WOS:A1990DF09100007		
J	PRINGLE, CM								NUTRIENT SPATIAL HETEROGENEITY - EFFECTS ON COMMUNITY STRUCTURE, PHYSIOGNOMY, AND DIVERSITY OF STREAM ALGAE								ECOLOGY				71	3			905	920		10.2307/1937362			JUN 1990	1990										182							WOS:A1990DF09100008		
J	VANNI, MJ; FINDLAY, DL								TROPHIC CASCADES AND PHYTOPLANKTON COMMUNITY STRUCTURE								ECOLOGY				71	3			921	937		10.2307/1937363			JUN 1990	1990										157							WOS:A1990DF09100009		
J	HALLAM, TG; LASSITER, RR; LI, J; SUAREZ, LA								MODELING INDIVIDUALS EMPLOYING AN INTEGRATED ENERGY RESPONSE - APPLICATION TO DAPHNIA								ECOLOGY				71	3			938	954		10.2307/1937364			JUN 1990	1990										44							WOS:A1990DF09100010		
J	SUTHERLAND, JP								RECRUITMENT REGULATES DEMOGRAPHIC VARIATION IN A TROPICAL INTERTIDAL BARNACLE								ECOLOGY				71	3			955	972		10.2307/1937365			JUN 1990	1990										117							WOS:A1990DF09100011		
J	POSSINGHAM, HP; ROUGHGARDEN, J								SPATIAL POPULATION-DYNAMICS OF A MARINE ORGANISM WITH A COMPLEX LIFE-CYCLE								ECOLOGY				71	3			973	985		10.2307/1937366			JUN 1990	1990										125							WOS:A1990DF09100012		
J	MYERS, JH								POPULATION-CYCLES OF WESTERN TENT CATERPILLARS - EXPERIMENTAL INTRODUCTIONS AND SYNCHRONY OF FLUCTUATIONS								ECOLOGY				71	3			986	995		10.2307/1937367			JUN 1990	1990										53							WOS:A1990DF09100013		
J	LOCKWOOD, JA; CHRISTIANSEN, TA; LEGG, DE								ARTHROPOD PREY-PREDATOR RATIOS IN A SAGEBRUSH HABITAT - METHODOLOGICAL AND ECOLOGICAL IMPLICATIONS								ECOLOGY				71	3			996	1005		10.2307/1937368			JUN 1990	1990										17							WOS:A1990DF09100014		
J	ANDOW, DA								POPULATION-DYNAMICS OF AN INSECT HERBIVORE IN SIMPLE AND DIVERSE HABITATS								ECOLOGY				71	3			1006	1017		10.2307/1937369			JUN 1990	1990										56							WOS:A1990DF09100015		
J	RICHTER, MR								HUNTING SOCIAL WASP INTERACTIONS - INFLUENCE OF PREY SIZE, ARRIVAL ORDER, AND WASP SPECIES								ECOLOGY				71	3			1018	1030		10.2307/1937370			JUN 1990	1990										14							WOS:A1990DF09100016		
J	STAMP, NE; BOWERS, MD								VARIATION IN FOOD QUALITY AND TEMPERATURE CONSTRAIN FORAGING OF GREGARIOUS CATERPILLARS								ECOLOGY				71	3			1031	1039		10.2307/1937371			JUN 1990	1990										104							WOS:A1990DF09100017		
J	HOLLAND, EA; DETLING, JK								PLANT-RESPONSE TO HERBIVORY AND BELOWGROUND NITROGEN CYCLING								ECOLOGY				71	3			1040	1049		10.2307/1937372			JUN 1990	1990										264							WOS:A1990DF09100018		
J	MORAN, NA; WHITHAM, TG								INTERSPECIFIC COMPETITION BETWEEN ROOT-FEEDING AND LEAF-GALLING APHIDS MEDIATED BY HOST-PLANT RESISTANCE								ECOLOGY				71	3			1050	1058		10.2307/1937373			JUN 1990	1990										158							WOS:A1990DF09100019		
J	MORAN, NA; WHITHAM, TG								DIFFERENTIAL COLONIZATION OF RESISTANT AND SUSCEPTIBLE HOST PLANTS - PEMPHIGUS AND POPULUS								ECOLOGY				71	3			1059	1067		10.2307/1937374			JUN 1990	1990										50							WOS:A1990DF09100020		
J	DANELL, K; ERICSON, L								DYNAMIC RELATIONS BETWEEN THE ANTLER MOTH AND MEADOW VEGETATION IN NORTHERN SWEDEN								ECOLOGY				71	3			1068	1077		10.2307/1937375			JUN 1990	1990										11							WOS:A1990DF09100021		
J	PLEASANTS, JM								NULL-MODEL TESTS FOR COMPETITIVE DISPLACEMENT - THE FALLACY OF NOT FOCUSING ON THE WHOLE COMMUNITY								ECOLOGY				71	3			1078	1084		10.2307/1937376			JUN 1990	1990										48							WOS:A1990DF09100022		
J	HORVITZ, CC; SCHEMSKE, DW								SPATIOTEMPORAL VARIATION IN INSECT MUTUALISTS OF A NEOTROPICAL HERB								ECOLOGY				71	3			1085	1097		10.2307/1937377			JUN 1990	1990										132							WOS:A1990DF09100023		
J	MURCIA, C								EFFECT OF FLORAL MORPHOLOGY AND TEMPERATURE ON POLLEN RECEIPT AND REMOVAL IN IPOMOEA-TRICHOCARPA								ECOLOGY				71	3			1098	1109		10.2307/1937378			JUN 1990	1990										98							WOS:A1990DF09100024		
J	HARDER, LD								POLLEN REMOVAL BY BUMBLE BEES AND ITS IMPLICATIONS FOR POLLEN DISPERSAL								ECOLOGY				71	3			1110	1125		10.2307/1937379			JUN 1990	1990										139							WOS:A1990DF09100025		
J	MCKANE, RB; GRIGAL, DF; RUSSELLE, MP								SPATIOTEMPORAL DIFFERENCES IN N-15 UPTAKE AND THE ORGANIZATION OF AN OLD-FIELD PLANT COMMUNITY								ECOLOGY				71	3			1126	1132		10.2307/1937380			JUN 1990	1990										116							WOS:A1990DF09100026		
J	MOLONEY, KA								SHIFTING DEMOGRAPHIC CONTROL OF A PERENNIAL BUNCHGRASS ALONG A NATURAL HABITAT GRADIENT								ECOLOGY				71	3			1133	1143		10.2307/1937381			JUN 1990	1990										24							WOS:A1990DF09100027		
J	GLEESON, SK; TILMAN, D								ALLOCATION AND THE TRANSIENT DYNAMICS OF SUCCESSION ON POOR SOILS								ECOLOGY				71	3			1144	1155		10.2307/1937382			JUN 1990	1990										160							WOS:A1990DF09100028		
J	BREITSPRECHER, A; BETHEL, JS								STEM-GROWTH PERIODICITY OF TREES IN A TROPICAL WET FOREST OF COSTA-RICA								ECOLOGY				71	3			1156	1164		10.2307/1937383			JUN 1990	1990										38							WOS:A1990DF09100029		
J	WRIGHT, SJ; CORNEJO, FH								SEASONAL DROUGHT AND LEAF FALL IN A TROPICAL FOREST								ECOLOGY				71	3			1165	1175		10.2307/1937384			JUN 1990	1990										159							WOS:A1990DF09100030		
J	GERRISH, G								RELATING CARBON ALLOCATION PATTERNS TO TREE SENESCENCE IN METROSIDEROS FORESTS								ECOLOGY				71	3			1176	1184		10.2307/1937385			JUN 1990	1990										41							WOS:A1990DF09100031		
J	GARBUTT, K; WILLIAMS, WE; BAZZAZ, FA								ANALYSIS OF THE DIFFERENTIAL RESPONSE OF 5 ANNUALS TO ELEVATED CO2 DURING GROWTH								ECOLOGY				71	3			1185	1194		10.2307/1937386			JUN 1990	1990										105							WOS:A1990DF09100032		
J	REEVE, JD								STABILITY, VARIABILITY, AND PERSISTENCE IN HOST PARASITOID SYSTEMS								ECOLOGY				71	2			422	426		10.2307/1940295			APR 1990	1990										72							WOS:A1990CV62800002		
J	HASTINGS, A								SPATIAL HETEROGENEITY AND ECOLOGICAL MODELS								ECOLOGY				71	2			426	428		10.2307/1940296			APR 1990	1990										102							WOS:A1990CV62800003		
