PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	ASHBY, WC; BEADLE, NCW								STUDIES IN HALOPHYTES .3. SALINITY FACTORS IN THE GROWTH OF AUSTRALIAN SALTBUSHES								ECOLOGY				38	2			344	352		10.2307/1931695			1957	1957										69							WOS:A1957WR62500019		
J	CARPELAN, LH								HYDROBIOLOGY OF THE ALVISO SALT PONDS								ECOLOGY				38	3			375	390		10.2307/1929880			1957	1957										65							WOS:A1957WR62600001		
J	NELSON, TC								THE ORIGINAL FORESTS OF THE GEORGIA PIEDMONT								ECOLOGY				38	3			390	397		10.2307/1929881			1957	1957										34							WOS:A1957WR62600002		
J	SWINDALE, DN; CURTIS, JT								PHYTOSOCIOLOGY OF THE LARGER SUBMERGED PLANTS IN WISCONSIN LAKES								ECOLOGY				38	3			397	407		10.2307/1929882			1957	1957										64							WOS:A1957WR62600003		
J	STONE, EC								DEW AS AN ECOLOGICAL FACTOR .2. THE EFFECT OF ARTIFICIAL DEW ON THE SURVIVAL OF PINUS-PONDEROSA AND ASSOCIATED SPECIES								ECOLOGY				38	3			414	422		10.2307/1929884			1957	1957										42							WOS:A1957WR62600005		
J	KEEVER, C								ESTABLISHMENT OF GRIMMIA-LAEVIGATA ON BARE GRANITE								ECOLOGY				38	3			422	429		10.2307/1929885			1957	1957										49							WOS:A1957WR62600006		
J	RITCHIE, JC								THE VEGETATION OF NORTHERN MANITOBA .2. A PRISERE ON THE HUDSON-BAY LOWLANDS								ECOLOGY				38	3			429	435		10.2307/1929886			1957	1957										39							WOS:A1957WR62600007		
J	DYKSTERHUIS, EJ								THE SAVANNAH CONCEPT AND ITS USE								ECOLOGY				38	3			435	442		10.2307/1929887			1957	1957										12							WOS:A1957WR62600008		
J	UTIDA, S								CYCLIC FLUCTUATIONS OF POPULATION-DENSITY INTRINSIC TO THE HOST-PARASITE SYSTEM								ECOLOGY				38	3			442	449		10.2307/1929888			1957	1957										53							WOS:A1957WR62600009		
J	TALBOT, M								POPULATION STUDIES OF THE SLAVE-MAKING ANT LEPTOTHORAX-DULOTICUS AND ITS SLAVE, LEPTOTHORAX-CURVISPINOSUS								ECOLOGY				38	3			449	456		10.2307/1929889			1957	1957										36							WOS:A1957WR62600010		
J	PROCTOR, VW								SOME CONTROLLING FACTORS IN THE DISTRIBUTION OF HAEMATOCOCCUS-PLUVIALIS								ECOLOGY				38	3			457	462		10.2307/1929890			1957	1957										28							WOS:A1957WR62600011		
J	HARRIS, EK								FURTHER RESULTS IN THE STATISTICAL-ANALYSIS OF STREAM SAMPLING								ECOLOGY				38	3			463	468		10.2307/1929891			1957	1957										4							WOS:A1957WR62600012		
J	MARTIN, PS; HARRELL, BE								THE PLEISTOCENE HISTORY OF TEMPERATE BIOTAS IN MEXICO AND EASTERN-UNITED-STATES								ECOLOGY				38	3			468	480		10.2307/1929892			1957	1957										81							WOS:A1957WR62600013		
J	WEBER, NA								FUNGUS-GROWING ANTS AND THEIR FUNGI - CYPHOMYRMEX-COSTATUS								ECOLOGY				38	3			480	494		10.2307/1929893			1957	1957										29							WOS:A1957WR62600014		
J	MARTOF, BS; SCOTT, DC								THE FOOD OF THE SALAMANDER LEUROGNATHUS								ECOLOGY				38	3			494	501		10.2307/1929894			1957	1957										23							WOS:A1957WR62600015		
J	WOHLSCHAG, DE								DIFFERENCES IN METABOLIC RATES OF MIGRATORY AND RESIDENT FRESH-WATER FORMS OF AN ARCTIC WHITEFISH								ECOLOGY				38	3			502	510		10.2307/1929895			1957	1957										42							WOS:A1957WR62600016		
J	FRANK, PW								COACTIONS IN LABORATORY POPULATIONS OF 2 SPECIES OF DAPHNIA								ECOLOGY				38	3			510	519		10.2307/1929896			1957	1957										51							WOS:A1957WR62600017		
J	GERLOFF, GC; SKOOG, F								AVAILABILITY OF IRON AND MANGANESE IN SOUTHERN WISCONSIN LAKES FOR THE GROWTH OF MICROCYSTIS-AERUGINOSA								ECOLOGY				38	4			551	556		10.2307/1943118			1957	1957										18							WOS:A1957WR62700001		
J	GERLOFF, GC; SKOOG, F								NITROGEN AS A LIMITING FACTOR FOR THE GROWTH OF MICROCYSTIS-AERUGINOSA IN SOUTHERN WISCONSIN LAKES								ECOLOGY				38	4			556	561		10.2307/1943119			1957	1957										72							WOS:A1957WR62700002		
J	GOODWIN, MH; LOVE, GJ								FACTORS INFLUENCING VARIATIONS IN POPULATIONS OF ANOPHELES-QUADRIMACULATUS IN SOUTHWESTERN GEORGIA								ECOLOGY				38	4			561	570		10.2307/1943120			1957	1957										2							WOS:A1957WR62700003		
J	LOVE, GJ; WHELCHEL, JG								LETHAL EFFECTS OF HIGH-TEMPERATURES ON THE IMMATURE STAGES OF ANOPHELES-QUADRIMACULATUS								ECOLOGY				38	4			570	576		10.2307/1943121			1957	1957										7							WOS:A1957WR62700004		
J	PIMENTEL, D								LIFE-HISTORY OF AUSTRALORBIS-GLABRATUS, THE INTERMEDIATE SNAIL HOST OF SCHISTOSOMA-MANSONI IN PUERTO-RICO								ECOLOGY				38	4			576	580		10.2307/1943122			1957	1957										15							WOS:A1957WR62700005		
J	PEARSON, PG								FURTHER NOTES ON THE POPULATION ECOLOGY OF THE SPADEFOOT TOAD								ECOLOGY				38	4			580	586		10.2307/1943123			1957	1957										12							WOS:A1957WR62700006		
J	FAGER, EW								DETERMINATION AND ANALYSIS OF RECURRENT GROUPS								ECOLOGY				38	4			586	595		10.2307/1943124			1957	1957										231							WOS:A1957WR62700007		
J	HUBBS, C; STRAWN, K								THE EFFECTS OF LIGHT AND TEMPERATURE ON THE FECUNDITY OF THE GREENTHROAT DARTER, ETHEOSTOMA-LEPIDUM								ECOLOGY				38	4			596	602		10.2307/1943125			1957	1957										33							WOS:A1957WR62700008		
J	BUELL, MF; NIERING, WA								FIR-SPRUCE-BIRCH FOREST IN NORTHERN MINNESOTA								ECOLOGY				38	4			602	610		10.2307/1943126			1957	1957										33							WOS:A1957WR62700009		
J	COTTAM, G; CURTIS, JT; CATANA, AJ								SOME SAMPLING CHARACTERISTICS OF A SERIES OF AGGREGATED POPULATIONS								ECOLOGY				38	4			610	622		10.2307/1943127			1957	1957										23							WOS:A1957WR62700010		
J	AHLGREN, CE								PHENOLOGICAL OBSERVATIONS OF 19 NATIVE TREE SPECIES IN NORTHEASTERN MINNESOTA								ECOLOGY				38	4			622	628		10.2307/1943128			1957	1957										49							WOS:A1957WR62700011		
J	ORPURT, PA; CURTIS, JT								SOIL MICROFUNGI IN RELATION TO THE PRAIRIE CONTINUUM IN WISCONSIN								ECOLOGY				38	4			628	637		10.2307/1943129			1957	1957										69							WOS:A1957WR62700012		
J	CLAUSEN, JJ								A PHYTOSOCIOLOGICAL ORDINATION OF THE CONIFER SWAMPS OF WISCONSIN								ECOLOGY				38	4			638	646		10.2307/1943130			1957	1957										25							WOS:A1957WR62700013		
J	GREGORY, RA								SOME SILVICULTURAL CHARACTERISTICS OF WESTERN REDCEDAR IN SOUTHEAST ALASKA								ECOLOGY				38	4			646	649		10.2307/1943131			1957	1957										4							WOS:A1957WR62700014		
J	SHANKS, RE								ALTITUDINAL AND MICROCLIMATIC RELATIONSHIPS OF SOIL-TEMPERATURE UNDER NATURAL VEGETATION								ECOLOGY				37	1			1	7		10.2307/1929663			1956	1956										31							WOS:A1956WR62000001		
J	GRIGGS, RF								COMPETITION AND SUCCESSION ON A ROCKY-MOUNTAIN FELLFIELD								ECOLOGY				37	1			8	&		10.2307/1929664			1956	1956										61							WOS:A1956WR62000002		
J	BRAY, JR								A STUDY OF MUTUAL OCCURRENCE OF PLANT-SPECIES								ECOLOGY				37	1			21	28		10.2307/1929665			1956	1956										32							WOS:A1956WR62000003		
J	OOSTING, HJ; HESS, DW								MICROCLIMATE AND A RELIC STAND OF TSUGA-CANADENSIS IN THE LOWER PIEDMONT OF NORTH-CAROLINA								ECOLOGY				37	1			28	39		10.2307/1929666			1956	1956										25							WOS:A1956WR62000004		
J	VERDUIN, J								ENERGY FIXATION AND UTILIZATION BY NATURAL COMMUNITIES IN WESTERN LAKE ERIE								ECOLOGY				37	1			40	50		10.2307/1929667			1956	1956										48							WOS:A1956WR62000005		
J	JOHNSTON, DW; ODUM, EP								BREEDING BIRD POPULATIONS IN RELATION TO PLANT SUCCESSION ON THE PIEDMONT OF GEORGIA								ECOLOGY				37	1			50	62		10.2307/1929668			1956	1956										183							WOS:A1956WR62000006		
J	POTTER, LD								YEARLY SOIL TEMPERATURES IN EASTERN NORTH-DAKOTA								ECOLOGY				37	1			62	70		10.2307/1929669			1956	1956										5							WOS:A1956WR62000007		
J	BORMANN, FH								ECOLOGICAL IMPLICATIONS OF CHANGES IN THE PHOTOSYNTHETIC RESPONSE OF PINUS-TAEDA SEEDLINGS DURING ONTOGENY								ECOLOGY				37	1			70	75		10.2307/1929670			1956	1956										29							WOS:A1956WR62000008		
J	FOWLER, RL; DESROSIERS, R; HOPP, H								EVALUATION OF CERTAIN FACTORS AFFECTING THE YIELD OF CACAO IN ECUADOR								ECOLOGY				37	1			75	81		10.2307/1929671			1956	1956										5							WOS:A1956WR62000009		
J	SLOAN, WC								THE DISTRIBUTION OF AQUATIC INSECTS IN 2 FLORIDA SPRINGS								ECOLOGY				37	1			81	98		10.2307/1929672			1956	1956										15							WOS:A1956WR62000010		
J	LANYON, WE								ECOLOGICAL ASPECTS OF THE SYMPATRIC DISTRIBUTION OF MEADOWLARKS IN THE NORTH-CENTRAL STATES								ECOLOGY				37	1			98	108		10.2307/1929673			1956	1956										14							WOS:A1956WR62000011		
J	RICH, ER								EGG CANNIBALISM AND FECUNDITY IN TRIBOLIUM								ECOLOGY				37	1			109	120		10.2307/1929674			1956	1956										79							WOS:A1956WR62000012		
J	WINSTON, PW								THE ACORN MICROSERE, WITH SPECIAL REFERENCE TO ARTHROPODS								ECOLOGY				37	1			120	132		10.2307/1929675			1956	1956										28							WOS:A1956WR62000013		
J	WARREN, GL								THE EFFECT OF SOME SITE FACTORS ON THE ABUNDANCE OF HYPOMOLYX-PICEUS (COLEOPTERA, CURCULIONIDAE)								ECOLOGY				37	1			132	139		10.2307/1929676			1956	1956										7							WOS:A1956WR62000014		
J	GOODNIGHT, CJ; GOODNIGHT, ML								SOME OBSERVATIONS IN A TROPICAL RAIN-FOREST IN CHIAPAS, MEXICO								ECOLOGY				37	1			139	150		10.2307/1929677			1956	1956										10							WOS:A1956WR62000015		
J	WEBER, NA								FUNGUS-GROWING ANTS AND THEIR FUNGI - TRACHYMYRMEX-SEPTENTRIONALIS								ECOLOGY				37	1			150	161		10.2307/1929678			1956	1956										21							WOS:A1956WR62000016		
J	EDMONDSON, WT								THE RELATION OF PHOTOSYNTHESIS BY PHYTOPLANKTON TO LIGHT IN LAKES								ECOLOGY				37	1			161	174		10.2307/1929679			1956	1956										37							WOS:A1956WR62000017		
J	SEGAL, E								ADAPTIVE DIFFERENCES IN WATER-HOLDING CAPACITY IN AN INTERTIDAL GASTROPOD								ECOLOGY				37	1			174	178		10.2307/1929680			1956	1956										18							WOS:A1956WR62000018		
J	STOUT, JD								REACTION OF CILIATES TO ENVIRONMENTAL-FACTORS								ECOLOGY				37	1			178	191		10.2307/1929681			1956	1956										16							WOS:A1956WR62000019		
J	SCOTT, JP								THE ANALYSIS OF SOCIAL-ORGANIZATION IN ANIMALS								ECOLOGY				37	2			213	221		10.2307/1933133			1956	1956										35							WOS:A1956WR62100002		
J	KING, JA								SOCIAL-RELATIONS OF THE DOMESTIC GUINEA-PIG LIVING UNDER SEMI-NATURAL CONDITIONS								ECOLOGY				37	2			221	228		10.2307/1933134			1956	1956										88							WOS:A1956WR62100003		
J	COLLIAS, NE								THE ANALYSIS OF SOCIALIZATION IN SHEEP AND GOATS								ECOLOGY				37	2			228	239		10.2307/1933135			1956	1956										142							WOS:A1956WR62100004		
J	BANKS, EM								SOCIAL-ORGANIZATION IN RED JUNGLE FOWL HENS (GALLUS-GALLUS-SUBSP)								ECOLOGY				37	2			239	248		10.2307/1933136			1956	1956										13							WOS:A1956WR62100005		
J	EMERSON, AE								REGENERATIVE BEHAVIOR AND SOCIAL HOMEOSTASIS OF TERMITES								ECOLOGY				37	2			248	258		10.2307/1933137			1956	1956										28							WOS:A1956WR62100006		
J	CHRISTIAN, JJ								ADRENAL AND REPRODUCTIVE RESPONSES TO POPULATION-SIZE IN MICE FROM FREELY GROWING-POPULATIONS								ECOLOGY				37	2			258	273		10.2307/1933138			1956	1956										140							WOS:A1956WR62100007		
J	WEISE, CM								NIGHTLY UNREST IN CAGED MIGRATORY SPARROWS UNDER OUTDOOR CONDITIONS								ECOLOGY				37	2			274	287		10.2307/1933139			1956	1956										27							WOS:A1956WR62100008		
J	CALHOUN, JB								BEHAVIOR OF HOUSE MICE WITH REFERENCE TO FIXED-POINTS OF ORIENTATION								ECOLOGY				37	2			287	301		10.2307/1933140			1956	1956										5							WOS:A1956WR62100009		
J	LANGENHEIM, JH								PLANT SUCCESSION ON A SUBALPINE EARTHFLOW IN COLORADO								ECOLOGY				37	2			301	318		10.2307/1933141			1956	1956										28							WOS:A1956WR62100010		
J	JUHREN, M; WENT, FW; PHILLIPS, E								ECOLOGY OF DESERT PLANTS .4. COMBINED FIELD AND LABORATORY WORK ON GERMINATION OF ANNUALS IN THE JOSHUA TREE NATIONAL MONUMENT, CALIFORNIA								ECOLOGY				37	2			318	330		10.2307/1933142			1956	1956										94							WOS:A1956WR62100011		
J	MCMILLAN, C								NATURE OF THE PLANT COMMUNITY .1. UNIFORM GARDEN AND LIGHT PERIOD STUDIES OF 5 GRASS TAXA IN NEBRASKA								ECOLOGY				37	2			330	340		10.2307/1933143			1956	1956										29							WOS:A1956WR62100012		
J	SHIELDS, LM; CRISPIN, J								VASCULAR VEGETATION OF A RECENT VOLCANIC AREA IN NEW MEXICO								ECOLOGY				37	2			341	351		10.2307/1933144			1956	1956										6							WOS:A1956WR62100013		
J	POTTER, LF; BAKER, GE								THE MICROBIOLOGY OF FLATHEAD AND ROGERS LAKES, MONTANA .1. PRELIMINARY SURVEY OF THE MICROBIAL-POPULATIONS								ECOLOGY				37	2			351	355		10.2307/1933145			1956	1956										11							WOS:A1956WR62100014		
J	NEILAND, BM; CURTIS, JT								DIFFERENTIAL RESPONSES TO CLIPPING OF 6 PRAIRIE GRASSES IN WISCONSIN								ECOLOGY				37	2			355	365		10.2307/1933146			1956	1956										25							WOS:A1956WR62100015		
J	BLAISDELL, JP; MUEGGLER, WF								SPROUTING OF BITTERBRUSH (PURSHIA-TRIDENTATA) FOLLOWING BURNING OR TOP REMOVAL								ECOLOGY				37	2			365	370		10.2307/1933147			1956	1956										30							WOS:A1956WR62100016		
J	HOLMGREN, RC								COMPETITION BETWEEN ANNUALS AND YOUNG BITTERBRUSH (PURSHIA-TRIDENTATA) IN IDAHO								ECOLOGY				37	2			370	377		10.2307/1933148			1956	1956										24							WOS:A1956WR62100017		
J	WARD, RT								THE BEECH FORESTS OF WISCONSIN - CHANGES IN FOREST COMPOSITION AND THE NATURE OF THE BEECH BORDER								ECOLOGY				37	3			407	419		10.2307/1930162			1956	1956										30							WOS:A1956WR62200001		
J	LOWRY, WP								EVAPORATION FROM FOREST SOILS NEAR DONNER-SUMMIT, CALIFORNIA, AND A PROPOSED FIELD METHOD FOR ESTIMATING EVAPORATION								ECOLOGY				37	3			419	430		10.2307/1930163			1956	1956										4							WOS:A1956WR62200002		
J	KOLLER, D								GERMINATION REGULATING MECHANISMS IN SOME DESERT SEEDS .3. CALLIGONUM-COMOSUM LHER								ECOLOGY				37	3			430	433		10.2307/1930164			1956	1956										25							WOS:A1956WR62200003		
J	WHITFORD, LA								THE COMMUNITIES OF ALGAE IN THE SPRINGS AND SPRING STREAMS OF FLORIDA								ECOLOGY				37	3			433	442		10.2307/1930165			1956	1956										49							WOS:A1956WR62200004		
J	SPURR, SH								NATURAL RESTOCKING OF FORESTS FOLLOWING THE 1938 HURRICANE IN CENTRAL NEW-ENGLAND								ECOLOGY				37	3			443	451		10.2307/1930166			1956	1956										64							WOS:A1956WR62200005		
J	COTTAM, G; CURTIS, JT								THE USE OF DISTANCE MEASURES IN PHYTOSOCIOLOGICAL SAMPLING								ECOLOGY				37	3			451	460		10.2307/1930167			1956	1956										1273							WOS:A1956WR62200006		
J	ROWE, JS								USES OF UNDERGROWTH PLANT-SPECIES IN FORESTRY								ECOLOGY				37	3			461	473		10.2307/1930168			1956	1956										68							WOS:A1956WR62200007		
J	BORMANN, FH								PERCENTAGE LIGHT READINGS, THEIR INTENSITY-DURATION ASPECTS, AND THEIR SIGNIFICANCE IN ESTIMATING PHOTOSYNTHESIS								ECOLOGY				37	3			473	476		10.2307/1930169			1956	1956										11							WOS:A1956WR62200008		
J	POTZGER, JE								POLLEN PROFILES AS INDICATORS IN THE HISTORY OF LAKE FILLING AND BOG FORMATION								ECOLOGY				37	3			476	483		10.2307/1930170			1956	1956										11							WOS:A1956WR62200009		
J	DUMAS, PC								THE ECOLOGICAL RELATIONS OF SYMPATRY IN PLETHODON-DUNNI AND PLETHODON-VEHICULUM								ECOLOGY				37	3			484	495		10.2307/1930171			1956	1956										36							WOS:A1956WR62200010		
J	VALLENTYNE, JR; BIDWELL, RGS								THE RELATION BETWEEN FREE SUGARS AND SEDIMENTARY CHLOROPHYLL IN LAKE MUDS								ECOLOGY				37	3			495	500		10.2307/1930172			1956	1956										20							WOS:A1956WR62200011		
J	HAUFE, WO; BURGESS, L								DEVELOPMENT OF AEDES (DIPTERA, CULICIDAE) AT FORT-CHURCHILL, MANITOBA, AND PREDICTION OF DATES OF EMERGENCE								ECOLOGY				37	3			500	519		10.2307/1930173			1956	1956										40							WOS:A1956WR62200012		
J	HAMILTON, WJ; POLLACK, JA								THE FOOD OF SOME COLUBRID SNAKES FROM FORT-BENNING, GEORGIA								ECOLOGY				37	3			519	526		10.2307/1930174			1956	1956										27							WOS:A1956WR62200013		
J	COOPER, DM; DOBZHANSKY, T								STUDIES ON THE ECOLOGY OF DROSOPHILA IN THE YOSEMITE REGION OF CALIFORNIA .1. THE OCCURRENCE OF SPECIES OF DROSOPHILA IN DIFFERENT LIFE ZONES AND AT DIFFERENT SEASONS								ECOLOGY				37	3			526	533		10.2307/1930175			1956	1956										22							WOS:A1956WR62200014		
J	PHAFF, HJ; MILLER, MW; RECCA, JA; SHIFRINE, M; MRAK, EM								STUDIES ON THE ECOLOGY OF DROSOPHILA IN THE YOSEMITE REGION OF CALIFORNIA .2. YEASTS FOUND IN THE ALIMENTARY CANAL OF DROSOPHILA								ECOLOGY				37	3			533	538		10.2307/1930176			1956	1956										51							WOS:A1956WR62200015		
J	CARSON, HL; KNAPP, EP; PHAFF, HJ								STUDIES ON THE ECOLOGY OF DROSOPHILA IN THE YOSEMITE REGION OF CALIFORNIA .3. THE YEAST FLORA OF THE NATURAL BREEDING SITES OF SOME SPECIES OF DROSOPHILA								ECOLOGY				37	3			538	544		10.2307/1930177			1956	1956										38							WOS:A1956WR62200016		
J	DOBZHANSKY, T; COOPER, DM; PHAFF, HJ; KNAPP, EP; CARSON, HL								STUDIES ON THE ECOLOGY OF DROSOPHILA IN THE YOSEMITE REGION OF CALIFORNIA .4. DIFFERENTIAL ATTRACTION OF SPECIES OF DROSOPHILA TO DIFFERENT SPECIES OF YEASTS								ECOLOGY				37	3			544	550		10.2307/1930178			1956	1956										47							WOS:A1956WR62200017		
J	RIGLER, FH								A TRACER STUDY OF THE PHOSPHORUS CYCLE IN LAKE WATER								ECOLOGY				37	3			550	562		10.2307/1930179			1956	1956										185							WOS:A1956WR62200018		
J	DYSONHUDSON, VRD								THE DAILY ACTIVITY RHYTHM OF DROSOPHILA-SUBOBSCURA AND D-OBSCURA								ECOLOGY				37	3			562	567		10.2307/1930180			1956	1956										29							WOS:A1956WR62200019		
J	LYMAN, FE								ENVIRONMENTAL-FACTORS AFFECTING DISTRIBUTION OF MAYFLY NYMPHS IN DOUGLAS LAKE, MICHIGAN								ECOLOGY				37	3			568	576		10.2307/1930181			1956	1956										11							WOS:A1956WR62200020		
J	COMITA, GW								A STUDY OF A CALANOID COPEPOD POPULATION IN AN ARCTIC LAKE								ECOLOGY				37	3			576	591		10.2307/1930182			1956	1956										45							WOS:A1956WR62200021		
J	POTASH, M								A BIOLOGICAL TEST FOR DETERMINING THE POTENTIAL PRODUCTIVITY OF WATER								ECOLOGY				37	4			631	639		10.2307/1933053			1956	1956										13							WOS:A1956WR62300001		
J	WOOD, KG								ECOLOGY OF CHAOBORUS (DIPTERA, CULICIDAE) IN AN ONTARIO LAKE								ECOLOGY				37	4			639	643		10.2307/1933054			1956	1956										32							WOS:A1956WR62300002		
J	GAUFIN, AR; HARRIS, EK; WALTER, HJ								A STATISTICAL EVALUATION OF STREAM BOTTOM SAMPLING DATA OBTAINED FROM 3 STANDARD SAMPLERS								ECOLOGY				37	4			643	648		10.2307/1933055			1956	1956										43							WOS:A1956WR62300003		
J	GRANT, WC								AN ECOLOGICAL STUDY OF THE PEREGRINE EARTHWORM PHERETIMA-HUPEIENSIS IN THE EASTERN-UNITED-STATES								ECOLOGY				37	4			648	658		10.2307/1933056			1956	1956										7							WOS:A1956WR62300004		
J	STARR, TJ								RELATIVE AMOUNTS OF VITAMIN-B12 IN DETRITUS FROM OCEANIC AND ESTUARINE ENVIRONMENTS NEAR SAPELO-ISLAND, GEORGIA								ECOLOGY				37	4			658	664		10.2307/1933057			1956	1956										17							WOS:A1956WR62300005		
J	RICKER, WE								USES OF MARKING ANIMALS IN ECOLOGICAL-STUDIES - THE MARKING OF FISH								ECOLOGY				37	4			665	670					1956	1956										11							WOS:A1956WR62300007		
J	WOODBURY, AM								USES OF MARKING ANIMALS IN ECOLOGICAL-STUDIES - MARKING AMPHIBIANS AND REPTILES								ECOLOGY				37	4			670	674					1956	1956										23							WOS:A1956WR62300008		
J	COTTAM, C								USES OF MARKING ANIMALS IN ECOLOGICAL-STUDIES - MARKING BIRDS FOR SCIENTIFIC PURPOSES								ECOLOGY				37	4			675	681					1956	1956										3							WOS:A1956WR62300009		
J	TABER, RD								USES OF MARKING ANIMALS IN ECOLOGICAL-STUDIES - MARKING OF MAMMALS - STANDARD METHODS AND NEW DEVELOPMENTS								ECOLOGY				37	4			681	685					1956	1956										4							WOS:A1956WR62300010		
J	PENDLETON, RC								USES OF MARKING ANIMALS IN ECOLOLOGICAL STUDIES - LABELING ANIMALS WITH RADIOISOTOPES								ECOLOGY				37	4			686	689					1956	1956										13							WOS:A1956WR62300011		
J	JOHNSGARD, PA								EFFECTS OF WATER FLUCTUATION AND VEGETATION CHANGE ON BIRD POPULATIONS, PARTICULARLY WATERFOWL								ECOLOGY				37	4			689	701		10.2307/1933059			1956	1956										15							WOS:A1956WR62300012		
J	LOUCH, CD								ADRENOCORTICAL ACTIVITY IN RELATION TO THE DENSITY AND DYNAMICS OF 3 CONFINED POPULATIONS OF MICROTUS-PENNSYLVANICUS								ECOLOGY				37	4			701	713		10.2307/1933060			1956	1956										56							WOS:A1956WR62300013		
J	REED, EB; OLIVE, JR								ANNUAL CYCLE OF NET PLANKTON IN A FLUCTUATING NORTH-CENTRAL COLORADO RESERVOIR								ECOLOGY				37	4			713	719		10.2307/1933061			1956	1956										2							WOS:A1956WR62300014		
J	BORECKY, GW								POPULATION-DENSITY OF THE LIMNETIC CLADOCERA OF PYMATUNING RESERVOIR								ECOLOGY				37	4			719	727		10.2307/1933062			1956	1956										20							WOS:A1956WR62300015		
J	CLARK, EC								SURVIVAL AND TRANSMISSION OF A VIRUS CAUSING POLYHEDROSIS IN MALACOSOMA-FRAGILE								ECOLOGY				37	4			728	732		10.2307/1933063			1956	1956										23							WOS:A1956WR62300016		
J	CARPENTER, CC								BODY TEMPERATURES OF 3 SPECIES OF THAMNOPHIS								ECOLOGY				37	4			732	735		10.2307/1933064			1956	1956										24							WOS:A1956WR62300017		
J	WENGER, KF								GROWTH OF HARDWOODS AFTER CLEAR-CUTTING LOBLOLLY-PINE								ECOLOGY				37	4			735	742		10.2307/1933065			1956	1956										2							WOS:A1956WR62300018		
J	TURNER, RM								A STUDY OF SOME FEATURES OF GROWTH AND REPRODUCTION OF PINUS-PONDEROSA IN NORTHERN IDAHO								ECOLOGY				37	4			742	753		10.2307/1933066			1956	1956										7							WOS:A1956WR62300019		
J	BOURDO, EA								A REVIEW OF THE GENERAL LAND OFFICE SURVEY AND OF ITS USE IN QUANTITATIVE STUDIES OF FORMER FORESTS								ECOLOGY				37	4			754	768		10.2307/1933067			1956	1956										185							WOS:A1956WR62300020		
J	REYNOLDS, HG; BOHNING, JW								EFFECTS OF BURNING ON A DESERT GRASS-SHRUB RANGE IN SOUTHERN ARIZONA								ECOLOGY				37	4			769	777		10.2307/1933068			1956	1956										51							WOS:A1956WR62300021		
J	FRASER, DA								ECOLOGICAL-STUDIES OF FOREST TREES AT CHALK-RIVER, ONTARIO, CANADA .2. ECOLOGICAL CONDITIONS AND RADIAL INCREMENT								ECOLOGY				37	4			777	789		10.2307/1933069			1956	1956										30							WOS:A1956WR62300022		
J	JOHNSON, WM								THE EFFECT OF GRAZING INTENSITY ON PLANT COMPOSITION, VIGOR, AND GROWTH OF PINE-BUNCHGRASS RANGES IN CENTRAL COLORADO								ECOLOGY				37	4			790	798		10.2307/1933070			1956	1956										23							WOS:A1956WR62300023		
J	HEADY, HF								CHANGES IN A CALIFORNIA ANNUAL PLANT COMMUNITY INDUCED BY MANIPULATION OF NATURAL MULCH								ECOLOGY				37	4			798	812		10.2307/1933071			1956	1956										83							WOS:A1956WR62300024		
J	LINDSEY, AA; NEWMAN, JE								USE OF OFFICIAL WEATHER DATA IN SPRING TIME - TEMPERATURE ANALYSIS OF AN INDIANA PHENOLOGICAL RECORD								ECOLOGY				37	4			812	823		10.2307/1933072			1956	1956										123							WOS:A1956WR62300025		
J	HOCKER, HW								CERTAIN ASPECTS OF CLIMATE AS RELATED TO THE DISTRIBUTION OF LOBLOLLY-PINE								ECOLOGY				37	4			824	834		10.2307/1933073			1956	1956										19							WOS:A1956WR62300026		
J	MCQUATE, AG								PHOTOSYNTHESIS AND RESPIRATION OF THE PHYTOPLANKTON IN SANDUSKY BAY								ECOLOGY				37	4			834	839		10.2307/1933074			1956	1956										10							WOS:A1956WR62300027		
J	WEISEL, GF								VARIATIONS IN THE NUMBER OF FIN RAYS OF 2 CYPRINID FISHES CORRELATED WITH NATURAL WATER TEMPERATURES								ECOLOGY				36	1			1	6		10.2307/1931422			1955	1955										7							WOS:A1955WR61600001		
J	RICE, EL; KELTING, RW								THE SPECIES-AREA CURVE								ECOLOGY				36	1			7	11		10.2307/1931423			1955	1955										23							WOS:A1955WR61600002		
J	ELLIS, LL								A SURVEY OF THE ECTOPARASITES OF CERTAIN MAMMALS IN OKLAHOMA								ECOLOGY				36	1			12	18		10.2307/1931424			1955	1955										17							WOS:A1955WR61600003		
J	WILDE, SA; LEAF, AL								THE RELATIONSHIP BETWEEN THE DEGREE OF SOIL PODZOLIZATION AND THE COMPOSITION OF GROUND COVER VEGETATION								ECOLOGY				36	1			19	22		10.2307/1931425			1955	1955										7							WOS:A1955WR61600004		
J	BEECHER, WJ								LATE-PLEISTOCENE ISOLATION IN SALT-MARSH SPARROWS								ECOLOGY				36	1			23	28		10.2307/1931426			1955	1955										11							WOS:A1955WR61600005		
